,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,transcript_hacat_stim_1,transcript_hacat_stim_2,transcript_hacat_unstim_1,transcript_hacat_unstim_2,transcript_myla_1,transcript_myla_2,transcript_naive_T_1,transcript_naive_T_2,transcript_GM12878,transcript_hacat_stim,transcript_hacat_unstim,transcript_myla,transcript_naive_T,linked_SNP_hacat_stim_1,linked_SNP_hacat_stim_2,linked_SNP_hacat_unstim_1,linked_SNP_hacat_unstim_2,linked_SNP_myla_1,linked_SNP_myla_2,linked_SNP_naive_T_1,linked_SNP_naive_T_2,linked_SNP_GM12878,linked_SNP_hacat_stim,linked_SNP_hacat_unstim,linked_SNP_myla,linked_SNP_naive_T,gene_name
98,ENSG00000152061,,,,,0.00392197275448,,,,,,0.00628562572296,0.00027613059138200004,,,,,,"{'ENST00000357444', 'ENST00000457696', 'ENST00000251507'}",,,,,,"{'ENST00000357444', 'ENST00000457696', 'ENST00000251507'}","{'ENST00000357444', 'ENST00000457696', 'ENST00000251507'}",,,,,,"{'rs35407548_rs1857066', 'rs1857066_rs1857066', 'rs7528321_rs1857066', 'rs2027498_rs1857066', 'rs71563231_rs1857066', 'rs2027499_rs1857066', 'rs11576547_rs1857066', 'rs11577727_rs1857066'}",,,,,,"{'rs12046550_rs2022449', 'rs12742499_rs2022449', 'rs71111058_rs2022449', 'rs34025084_rs2022449', 'rs10912576_rs2022449', 'rs12408736_rs2022449', 'rs2022449_rs2022449', 'rs34313362_rs2022449', 'rs1099446_rs2022449', 'rs10489265_rs2022449'}","{'rs35407548_rs1857066', 'rs1857066_rs1857066', 'rs7528321_rs1857066', 'rs2027498_rs1857066', 'rs71563231_rs1857066', 'rs2027499_rs1857066', 'rs11576547_rs1857066', 'rs11577727_rs1857066'}",,RABGAP1L
99,ENSG00000152382,,,,0.000578630556147,2.79899321713e-05,,0.000507982856236,9.024862925489999e-07,,0.00108845743375,2.49279312005e-07,6.55803020581e-08,1.5840927850100003e-08,,,,{'ENST00000367874'},{'ENST00000367874'},,{'ENST00000367874'},{'ENST00000367874'},,{'ENST00000367874'},{'ENST00000367874'},{'ENST00000367874'},{'ENST00000367874'},,,,"{'rs1773560_rs2056626', 'rs34276574_rs2056626', 'rs2988279_rs2056626', 'rs1773561_rs2056626', 'rs2056626_rs2056626', 'rs10522315_rs2056626', 'rs2949669_rs2056626', 'rs1214598_rs2056626', 'rs35014055_rs2056626', 'rs3108155_rs2056626', 'rs2949661_rs2056626', 'rs2056625_rs2056626', 'rs1214596_rs2056626', 'rs1214595_rs2056626', 'rs7523907_rs2056626'}","{'rs1773560_rs2056626', 'rs34276574_rs2056626', 'rs2988279_rs2056626', 'rs1773561_rs2056626', 'rs2056626_rs2056626', 'rs2949669_rs2056626', 'rs35014055_rs2056626', 'rs3108155_rs2056626', 'rs2056625_rs2056626'}",,"{'rs1773560_rs2056626', 'rs34276574_rs2056626', 'rs2988279_rs2056626', 'rs1773561_rs2056626', 'rs2056626_rs2056626', 'rs2949669_rs2056626', 'rs35014055_rs2056626', 'rs3108155_rs2056626', 'rs2056625_rs2056626'}","{'rs1773560_rs2056626', 'rs34276574_rs2056626', 'rs2988279_rs2056626', 'rs1773561_rs2056626', 'rs2056626_rs2056626', 'rs2949669_rs2056626', 'rs35014055_rs2056626', 'rs3108155_rs2056626', 'rs2056625_rs2056626'}",,"{'rs34276574_rs2056626', 'rs2949669_rs2056626', 'rs35014055_rs2056626'}","{'rs1773560_rs2056626', 'rs34276574_rs2056626', 'rs2988279_rs2056626', 'rs1773561_rs2056626', 'rs2056626_rs2056626', 'rs10522315_rs2056626', 'rs2949669_rs2056626', 'rs1214598_rs2056626', 'rs35014055_rs2056626', 'rs3108155_rs2056626', 'rs2949661_rs2056626', 'rs2056625_rs2056626', 'rs1214596_rs2056626', 'rs1214595_rs2056626', 'rs7523907_rs2056626'}","{'rs1773560_rs2056626', 'rs34276574_rs2056626', 'rs2988279_rs2056626', 'rs1773561_rs2056626', 'rs2056626_rs2056626', 'rs2949669_rs2056626', 'rs35014055_rs2056626', 'rs3108155_rs2056626', 'rs2056625_rs2056626'}","{'rs1773560_rs2056626', 'rs34276574_rs2056626', 'rs2988279_rs2056626', 'rs1773561_rs2056626', 'rs2056626_rs2056626', 'rs2949669_rs2056626', 'rs35014055_rs2056626', 'rs3108155_rs2056626', 'rs2056625_rs2056626'}",TADA1
100,ENSG00000153767,,,,,,,3.0538126348200005e-20,2.9260240599700013e-10,,,,,9.126264075239996e-27,,,,,,,"{'ENST00000484715', 'ENST00000469772', 'ENST00000492959', 'ENST00000283875'}","{'ENST00000484715', 'ENST00000469772', 'ENST00000492959', 'ENST00000283875'}",,,,,"{'ENST00000484715', 'ENST00000469772', 'ENST00000492959', 'ENST00000283875'}",,,,,,,"{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}","{'rs71767581_rs9884090', 'rs12636784_rs9884090'}",,,,,"{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}",GTF2E1
101,ENSG00000154328,,,,,,,,,0.000914391670893,,,,,,,,,,,,,"{'ENST00000455213', 'ENST00000403422', 'ENST00000284503', 'ENST00000436750', 'ENST00000528323'}",,,,,,,,,,,,,"{'rs2736338_rs2736340', 'rs62489069_rs2736340', 'rs2409780_rs2736340', 'rs9693589_rs2736340', 'rs2618473_rs2736340', 'rs922483_rs2736340', 'rs2618444_rs2736340', 'rs1478901_rs2736340', 'rs4840568_rs2736340', 'rs2736340_rs2736340', 'rs4840565_rs2736340', 'rs998683_rs2736340', 'rs2736332_rs2736340', 'rs2061831_rs2736340', 'rs5889371_rs2736340', 'rs5889367_rs2736340', 'rs1382568_rs2736340', 'rs35393613_rs2736340', 'rs13277113_rs2736340', 'rs2736337_rs2736340', 'rs2736336_rs2736340', 'rs2618476_rs2736340'}",,,,,NEIL2
102,ENSG00000158457,,,,,,,,,2.18165129175e-05,,,,,,,,,,,,,{'ENST00000486685'},,,,,,,,,,,,,"{'rs36073657_rs36073657', 'rs13238352_rs36073657', 'rs10954215_rs12155080', 'rs35234849_rs36073657', 'rs4731534_rs12155080', 'rs12539741_rs36073657', 'rs10229001_rs12155080', 'rs4731533_rs12155080', 'rs12155080_rs12155080', 'rs11767711_rs12155080', 'rs6965542_rs12155080', 'rs71312830_rs36073657', 'rs12539476_rs36073657'}",,,,,TSPAN33
103,ENSG00000160683,,,,,,,1.52607931011e-10,0.0013531372763900002,,,,,3.10245095806e-09,,,,,,,{'ENST00000292174'},{'ENST00000292174'},,,,,{'ENST00000292174'},,,,,,,"{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}","{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}",,,,,"{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}",CXCR5
104,ENSG00000161328,,,,,,,,,5.287712848989997e-13,,,,,,,,,,,,,{'ENST00000270115'},,,,,,,,,,,,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,,,,LRRC56
105,ENSG00000161405,,,,,1.3064602643200001e-08,5.05180471774e-10,2.34792586744e-17,1.0193005924200001e-14,8.893208814119992e-128,,,5.11665687805e-15,2.69279378557e-21,,,,,"{'ENST00000346243', 'ENST00000439016', 'ENST00000439167', 'ENST00000350532', 'ENST00000377944', 'ENST00000351680', 'ENST00000377945', 'ENST00000394189', 'ENST00000467757', 'ENST00000377952', 'ENST00000346872', 'ENST00000623724', 'ENST00000377958', 'ENST00000535189'}","{'ENST00000346243', 'ENST00000439016', 'ENST00000439167', 'ENST00000350532', 'ENST00000377944', 'ENST00000351680', 'ENST00000377945', 'ENST00000394189', 'ENST00000467757', 'ENST00000377952', 'ENST00000346872', 'ENST00000623724', 'ENST00000377958', 'ENST00000535189'}","{'ENST00000346243', 'ENST00000439016', 'ENST00000439167', 'ENST00000350532', 'ENST00000583368', 'ENST00000377944', 'ENST00000351680', 'ENST00000377945', 'ENST00000394189', 'ENST00000467757', 'ENST00000377952', 'ENST00000346872', 'ENST00000623724', 'ENST00000377958', 'ENST00000535189'}","{'ENST00000346243', 'ENST00000439016', 'ENST00000439167', 'ENST00000350532', 'ENST00000583368', 'ENST00000377944', 'ENST00000351680', 'ENST00000377945', 'ENST00000394189', 'ENST00000467757', 'ENST00000377952', 'ENST00000346872', 'ENST00000623724', 'ENST00000377958', 'ENST00000535189'}","{'ENST00000346243', 'ENST00000439016', 'ENST00000439167', 'ENST00000350532', 'ENST00000583368', 'ENST00000377944', 'ENST00000351680', 'ENST00000377945', 'ENST00000394189', 'ENST00000467757', 'ENST00000377952', 'ENST00000346872', 'ENST00000623724', 'ENST00000377958', 'ENST00000535189'}",,,"{'ENST00000346243', 'ENST00000439016', 'ENST00000439167', 'ENST00000350532', 'ENST00000583368', 'ENST00000377944', 'ENST00000351680', 'ENST00000377945', 'ENST00000394189', 'ENST00000467757', 'ENST00000377952', 'ENST00000346872', 'ENST00000623724', 'ENST00000377958', 'ENST00000535189'}","{'ENST00000346243', 'ENST00000439016', 'ENST00000439167', 'ENST00000350532', 'ENST00000583368', 'ENST00000377944', 'ENST00000351680', 'ENST00000377945', 'ENST00000394189', 'ENST00000467757', 'ENST00000377952', 'ENST00000346872', 'ENST00000623724', 'ENST00000377958', 'ENST00000535189'}",,,,,"{'rs9747973_rs883770', 'rs2941522_rs883770', 'rs1453559_rs883770', 'rs35564481_rs883770'}","{'rs9747973_rs883770', 'rs2941522_rs883770', 'rs1453559_rs883770', 'rs35564481_rs883770'}","{'rs907091_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs9303277_rs883770', 'rs9909593_rs883770', 'rs11078925_rs883770', 'rs4795397_rs883770', 'rs72538185_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs2952144_rs883770', 'rs11655198_rs883770', 'rs2313430_rs883770', 'rs71152606_rs883770', 'rs35564481_rs883770', 'rs11557466_rs883770'}","{'rs907091_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs11078925_rs883770', 'rs4795397_rs883770', 'rs72538185_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs11655198_rs883770', 'rs2313430_rs883770', 'rs35564481_rs883770', 'rs11557466_rs883770', 'rs11658993_rs883770'}","{'rs35222145_rs883770', 'rs4795401_rs883770', 'rs9303280_rs883770', 'rs2313430_rs883770', 'rs1031458_rs883770', 'rs8074437_rs883770', 'rs7219923_rs883770', 'rs1031460_rs883770', 'rs7216558_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs1011082_rs883770', 'rs11557466_rs883770', 'rs921649_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs1008723_rs883770', 'rs7221605_rs883770', 'rs7224129_rs883770', 'rs8071789_rs883770', 'rs8065777_rs883770', 'rs34073687_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs56380902_rs883770', 'rs150597688_rs883770', 'rs58989791_rs883770', 'rs34233420_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs869402_rs883770', 'rs4795400_rs883770', 'rs921650_rs883770', 'rs6503524_rs883770', 'rs9916765_rs883770', 'rs72538185_rs883770', 'rs143385463_rs883770', 'rs7216389_rs883770', 'rs35564481_rs883770', 'rs11658993_rs883770', 'rs9303281_rs883770'}",,,"{'rs907091_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs11078925_rs883770', 'rs4795397_rs883770', 'rs11655198_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs2313430_rs883770', 'rs9747973_rs883770', 'rs35564481_rs883770', 'rs11557466_rs883770'}","{'rs907091_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs11078925_rs883770', 'rs4795397_rs883770', 'rs72538185_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs2952144_rs883770', 'rs11655198_rs883770', 'rs2313430_rs883770', 'rs35564481_rs883770', 'rs11557466_rs883770'}",IKZF3
106,ENSG00000161513,,,,,,,,,7.40244371247e-06,,,,,,,,,,,,,"{'ENST00000579893', 'ENST00000420580', 'ENST00000581219', 'ENST00000583917', 'ENST00000582944', 'ENST00000413947', 'ENST00000293195', 'ENST00000442102', 'ENST00000544854', 'ENST00000581530'}",,,,,,,,,,,,,"{'rs34942784_rs1005714', 'rs113459043_rs1005714', 'rs57884907_rs1005714', 'rs10539706_rs1005714', 'rs75176280_rs1005714', 'rs2291026_rs1005714', 'rs62085969_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs6501772_rs1005714', 'rs112679822_rs1005714', 'rs8067326_rs1005714', 'rs4788878_rs1005714', 'rs190824641_rs1005714', 'rs2279161_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs79397706_rs1005714', 'rs36039201_rs1005714', 'rs11444502_rs1005714'}",,,,,FDXR
107,ENSG00000161526,,,,,,,2.47643652716e-06,0.005626573172590001,,,,,3.3298431925800003e-08,,,,,,,"{'ENST00000584667', 'ENST00000355423', 'ENST00000583536', 'ENST00000578909'}","{'ENST00000584667', 'ENST00000355423', 'ENST00000583536', 'ENST00000578909'}",,,,,"{'ENST00000584667', 'ENST00000355423', 'ENST00000583536', 'ENST00000578909'}",,,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",SAP30BP
108,ENSG00000161547,,,,,,,,,,,,,0.00848503804097,,,,,,,,,,,,,"{'ENST00000508921', 'ENST00000392485', 'ENST00000359995', 'ENST00000583836', 'ENST00000358156'}",,,,,,,,,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",SRSF2
109,ENSG00000163389,1.0,0.00358974480784,1.0,0.00036277424588300017,1.0,0.00808233548943,1.81322332858e-13,2.70515695808e-13,1.0,0.0029780550910799997,2.54850336488e-06,1.0,4.93183202418e-17,"{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}","{'ENST00000476573', 'ENST00000295588'}",{'rs71767581_rs9884090'},"{'rs71767581_rs9884090', 'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs2293370_rs9884090'}",{'rs71767581_rs9884090'},"{'rs71767581_rs9884090', 'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs2293370_rs9884090'}",{'rs71767581_rs9884090'},"{'rs71767581_rs9884090', 'rs9843355_rs9884090', 'rs1131265_rs9884090', 'rs2293370_rs9884090'}","{'rs71767581_rs9884090', 'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs2293370_rs9884090'}","{'rs71767581_rs9884090', 'rs9843355_rs9884090', 'rs1131265_rs9884090', 'rs2293370_rs9884090'}",{'rs71767581_rs9884090'},"{'rs71767581_rs9884090', 'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs2293370_rs9884090'}","{'rs71767581_rs9884090', 'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs2293370_rs9884090'}",{'rs71767581_rs9884090'},"{'rs71767581_rs9884090', 'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs2293370_rs9884090'}",POGLUT1
110,ENSG00000163428,,,,,,,,1.23385797038e-06,,,,,2.8888390689400004e-06,,,,,,,,{'ENST00000295628'},,,,,{'ENST00000295628'},,,,,,,,"{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}",,,,,"{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}",LRRC58
111,ENSG00000163945,,,,,,,,,,,,,0.00131234940268,,,,,,,,,,,,,"{'ENST00000511216', 'ENST00000507531', 'ENST00000389851'}",,,,,,,,,,,,,"{'rs11248061_rs11724804', 'rs3796621_rs11724804', 'rs4690220_rs11724804'}",UVSSA
112,ENSG00000164037,,,,,,,6.264334256559999e-57,2.6704014995999997e-33,,,,,6.605807151689998e-65,,,,,,,"{'ENST00000394789', 'ENST00000296422', 'ENST00000510559'}","{'ENST00000394789', 'ENST00000296422', 'ENST00000510559'}",,,,,"{'ENST00000394789', 'ENST00000296422', 'ENST00000510559'}",,,,,,,"{'rs230509_rs230534', 'rs11723120_rs230534', 'rs230514_rs230534', 'rs76119664_rs230534', 'rs230491_rs230534', 'rs3774959_rs230534', 'rs230532_rs230534', 'rs230531_rs230534', 'rs230507_rs230534', 'rs230533_rs230534', 'rs4648045_rs230534', 'rs230511_rs230534', 'rs230542_rs230534', 'rs230504_rs230534', 'rs1598859_rs230534', 'rs4624655_rs230534', 'rs1585215_rs230534', 'rs230534_rs230534', 'rs230515_rs230534', 'rs230535_rs230534', 'rs59123962_rs230534', 'rs7667496_rs230534', 'rs1801_rs230534', 'rs230540_rs230534', 'rs7692606_rs230534', 'rs17032850_rs230534', 'rs2272676_rs230534', 'rs170731_rs230534', 'rs11097789_rs230534', 'rs62328536_rs230534', 'rs230516_rs230534', 'rs72696114_rs230534', 'rs230492_rs230534', 'rs230508_rs230534', 'rs1598858_rs230534', 'rs3774957_rs230534'}","{'rs230509_rs230534', 'rs230520_rs230534', 'rs11723120_rs230534', 'rs230514_rs230534', 'rs76119664_rs230534', 'rs3774959_rs230534', 'rs230532_rs230534', 'rs230531_rs230534', 'rs3836561_rs230534', 'rs4648010_rs230534', 'rs230507_rs230534', 'rs230533_rs230534', 'rs4648045_rs230534', 'rs230511_rs230534', 'rs1598859_rs230534', 'rs1585215_rs230534', 'rs230523_rs230534', 'rs230534_rs230534', 'rs230515_rs230534', 'rs230535_rs230534', 'rs59123962_rs230534', 'rs7667496_rs230534', 'rs230527_rs230534', 'rs230518_rs230534', 'rs230525_rs230534', 'rs7692606_rs230534', 'rs17032850_rs230534', 'rs2272676_rs230534', 'rs170731_rs230534', 'rs11097789_rs230534', 'rs230516_rs230534', 'rs72696114_rs230534', 'rs118882_rs230534', 'rs230508_rs230534', 'rs230519_rs230534', 'rs1598858_rs230534', 'rs230522_rs230534', 'rs3774957_rs230534'}",,,,,"{'rs230509_rs230534', 'rs11723120_rs230534', 'rs230514_rs230534', 'rs76119664_rs230534', 'rs230491_rs230534', 'rs3774959_rs230534', 'rs230532_rs230534', 'rs230531_rs230534', 'rs230503_rs230534', 'rs230507_rs230534', 'rs230533_rs230534', 'rs4648045_rs230534', 'rs230511_rs230534', 'rs230542_rs230534', 'rs230504_rs230534', 'rs230539_rs230534', 'rs1598859_rs230534', 'rs4624655_rs230534', 'rs1585215_rs230534', 'rs230534_rs230534', 'rs230515_rs230534', 'rs230535_rs230534', 'rs59123962_rs230534', 'rs7667496_rs230534', 'rs230498_rs230534', 'rs1801_rs230534', 'rs230499_rs230534', 'rs230540_rs230534', 'rs230501_rs230534', 'rs230497_rs230534', 'rs7692606_rs230534', 'rs17032850_rs230534', 'rs3836562_rs230534', 'rs2272676_rs230534', 'rs170731_rs230534', 'rs11097789_rs230534', 'rs62328536_rs230534', 'rs230516_rs230534', 'rs72696114_rs230534', 'rs230492_rs230534', 'rs230508_rs230534', 'rs230500_rs230534', 'rs1598858_rs230534', 'rs230493_rs230534', 'rs3774957_rs230534'}",SLC9B1
113,ENSG00000164038,,,,,1.30777691601e-05,,,2.15791858898e-10,0.0032411079183299997,,,2.1740640466999996e-09,1.1529872491299996e-12,,,,,"{'ENST00000394785', 'ENST00000503230', 'ENST00000503818', 'ENST00000362026', 'ENST00000503103'}",,,"{'ENST00000394785', 'ENST00000503230', 'ENST00000503818', 'ENST00000362026', 'ENST00000503103'}","{'ENST00000394785', 'ENST00000503230', 'ENST00000503818', 'ENST00000362026', 'ENST00000503103'}",,,"{'ENST00000394785', 'ENST00000503230', 'ENST00000503818', 'ENST00000362026', 'ENST00000503103'}","{'ENST00000394785', 'ENST00000503230', 'ENST00000503818', 'ENST00000362026', 'ENST00000503103'}",,,,,"{'rs230509_rs230534', 'rs230498_rs230534', 'rs230507_rs230534', 'rs230504_rs230534', 'rs230499_rs230534', 'rs72696114_rs230534', 'rs230492_rs230534', 'rs230497_rs230534', 'rs230508_rs230534', 'rs230491_rs230534', 'rs3836562_rs230534', 'rs2272676_rs230534', 'rs230493_rs230534'}",,,"{'rs2272676_rs230534', 'rs72696114_rs230534'}","{'rs230509_rs230534', 'rs230507_rs230534', 'rs230516_rs230534', 'rs230511_rs230534', 'rs230504_rs230534', 'rs72696114_rs230534', 'rs230492_rs230534', 'rs230514_rs230534', 'rs230508_rs230534', 'rs230491_rs230534', 'rs2272676_rs230534', 'rs230515_rs230534'}",,,"{'rs230509_rs230534', 'rs59123962_rs230534', 'rs230498_rs230534', 'rs230507_rs230534', 'rs230504_rs230534', 'rs230499_rs230534', 'rs72696114_rs230534', 'rs230492_rs230534', 'rs230497_rs230534', 'rs230508_rs230534', 'rs230491_rs230534', 'rs3836562_rs230534', 'rs2272676_rs230534', 'rs230493_rs230534'}","{'rs2272676_rs230534', 'rs72696114_rs230534'}",SLC9B2
114,ENSG00000164039,,,,,0.00125696673693,,,0.00129542014645,,,,0.00041145212275599995,0.0004988314838719999,,,,,"{'ENST00000296424', 'ENST00000509245', 'ENST00000504285'}",,,"{'ENST00000296424', 'ENST00000509245', 'ENST00000504285'}",,,,"{'ENST00000296424', 'ENST00000509245', 'ENST00000504285'}","{'ENST00000296424', 'ENST00000509245', 'ENST00000504285'}",,,,,"{'rs230509_rs230534', 'rs230507_rs230534', 'rs230516_rs230534', 'rs230511_rs230534', 'rs230504_rs230534', 'rs72696114_rs230534', 'rs230492_rs230534', 'rs230514_rs230534', 'rs230508_rs230534', 'rs230491_rs230534', 'rs2272676_rs230534', 'rs230515_rs230534'}",,,"{'rs2272676_rs230534', 'rs72696114_rs230534'}",,,,"{'rs230509_rs230534', 'rs230507_rs230534', 'rs230511_rs230534', 'rs230516_rs230534', 'rs230504_rs230534', 'rs72696114_rs230534', 'rs230492_rs230534', 'rs230514_rs230534', 'rs230508_rs230534', 'rs230491_rs230534', 'rs2272676_rs230534', 'rs230515_rs230534'}","{'rs2272676_rs230534', 'rs72696114_rs230534'}",BDH2
115,ENSG00000164587,,,,,,,0.00045771843470199995,0.0006751575728390001,,,,,5.158996661669999e-06,,,,,,,"{'ENST00000401695', 'ENST00000521466', 'ENST00000407193', 'ENST00000312037', 'ENST00000642507'}","{'ENST00000401695', 'ENST00000521466', 'ENST00000407193', 'ENST00000312037', 'ENST00000642507'}",,,,,"{'ENST00000401695', 'ENST00000521466', 'ENST00000407193', 'ENST00000312037', 'ENST00000642507'}",,,,,,,"{'rs13180950_rs3792783', 'rs3792783_rs3792783', 'rs13160369_rs3792783'}",{'rs3792783_rs3792783'},,,,,"{'rs13180950_rs3792783', 'rs3792783_rs3792783', 'rs13160369_rs3792783'}",RPS14
116,ENSG00000165055,,,,,,,,0.00524464110459,,,,,,,,,,,,,"{'ENST00000480046', 'ENST00000419443', 'ENST00000262432'}",,,,,,,,,,,,,"{'rs117944677_rs36073657', 'rs13239597_rs36073657', 'rs117473643_rs36073657', 'rs17424602_rs36073657'}",,,,,,METTL2B
117,ENSG00000167173,,0.00110850071043,,0.0069921683114499995,,,3.38354659939e-05,0.000153799249309,,1.23967405896e-05,,,7.90239474653e-06,,"{'ENST00000565074', 'ENST00000563905', 'ENST00000562637', 'ENST00000567617', 'ENST00000394987', 'ENST00000564848', 'ENST00000360639'}",,"{'ENST00000565074', 'ENST00000563905', 'ENST00000562637', 'ENST00000567617', 'ENST00000394987', 'ENST00000564848', 'ENST00000360639'}",,,"{'ENST00000565074', 'ENST00000563905', 'ENST00000562637', 'ENST00000567617', 'ENST00000394987', 'ENST00000564848', 'ENST00000360639'}","{'ENST00000565074', 'ENST00000563905', 'ENST00000562637', 'ENST00000567617', 'ENST00000394987', 'ENST00000564848', 'ENST00000360639'}",,"{'ENST00000565074', 'ENST00000563905', 'ENST00000562637', 'ENST00000567617', 'ENST00000394987', 'ENST00000564848', 'ENST00000360639'}",,,"{'ENST00000565074', 'ENST00000563905', 'ENST00000562637', 'ENST00000567617', 'ENST00000394987', 'ENST00000564848', 'ENST00000360639'}",,"{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}",,"{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}",,,"{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs1378940_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs62006566_rs1378942', 'rs12909307_rs1378942', 'rs12903541_rs1378942', 'rs62006567_rs1378942', 'rs11632414_rs1378942', 'rs3784789_rs1378942'}",,"{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}",,,"{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}",C15orf39
